@relation Data

@attribute index numeric
@attribute X numeric
@attribute Y numeric
@attribute Z numeric
@attribute class {1  2  3  4}

@data
7633,-0.872184,-1.456033,9.702896,3
7634,-0.881755,-1.451247,9.693324,3
7635,-0.879362,-1.444068,9.688539,3
7636,-0.851845,-1.434497,9.710074,3
7637,-0.855434,-1.434497,9.717253,3
7638,-0.848256,-1.439283,9.692128,3
7639,-0.862613,-1.447658,9.683753,3
7640,-0.875773,-1.446461,9.700503,3
7641,-0.873380,-1.433301,9.707682,3
7642,-0.862613,-1.428515,9.704092,3
7643,-0.868595,-1.446461,9.687343,3
7644,-0.887737,-1.450050,9.688539,3
7645,-0.885344,-1.438086,9.689735,3
7646,-0.876970,-1.450050,9.704092,3
7647,-0.874577,-1.444068,9.678967,3
7648,-0.867398,-1.447658,9.686146,3
7649,-0.860220,-1.464407,9.695718,3
7650,-0.878166,-1.452443,9.698111,3
7651,-0.881755,-1.478764,9.706485,3
7652,-0.893719,-1.482354,9.725628,3
7653,-0.900898,-1.497907,9.714860,3
7654,-0.899701,-1.501496,9.704092,3
7655,-0.887737,-1.503889,9.695718,3
7656,-0.891326,-1.520639,9.706485,3
7657,-0.885344,-1.508675,9.707682,3
7658,-0.876970,-1.501496,9.702896,3
7659,-0.881755,-1.539781,9.705289,3
7660,-0.885344,-1.514657,9.724431,3
7661,-0.880559,-1.491925,9.710074,3
7662,-0.875773,-1.519442,9.728021,3
7663,-0.887737,-1.505085,9.699306,3
7664,-0.839881,-1.506282,9.706485,3
7665,-0.866202,-1.519442,9.692128,3
7666,-0.870987,-1.525424,9.694521,3
7667,-0.854238,-1.512264,9.713663,3
7668,-0.849452,-1.523032,9.713663,3
7669,-0.845863,-1.512264,9.714860,3
7670,-0.854238,-1.509871,9.731609,3
7671,-0.841077,-1.496711,9.710074,3
7672,-0.832702,-1.506282,9.687343,3
7673,-0.870987,-1.513460,9.676575,3
7674,-0.853041,-1.473979,9.712467,3
7675,-0.847059,-1.482354,9.699306,3
7676,-0.860220,-1.476372,9.678967,3
7677,-0.836291,-1.471586,9.711270,3
7678,-0.808774,-1.477568,9.716056,3
7679,-0.788435,-1.495514,9.702896,3
7680,-0.787239,-1.471586,9.686146,3
7681,-0.762114,-1.456033,9.719646,3
7682,-0.752543,-1.459622,9.735199,3
7683,-0.777667,-1.471586,9.689735,3
7684,-0.793221,-1.469193,9.717253,3
7685,-0.798006,-1.485943,9.732806,3
7686,-0.803988,-1.473979,9.720842,3
7687,-0.766900,-1.440479,9.682557,3
7688,-0.808774,-1.464407,9.695718,3
7689,-0.831506,-1.472782,9.747163,3
7690,-0.825524,-1.454836,9.706485,3
7691,-0.782453,-1.445265,9.661021,3
7692,-0.739382,-1.482354,9.702896,3
7693,-0.754936,-1.496711,9.781859,3
7694,-0.763310,-1.497907,9.783055,3
7695,-0.733400,-1.472782,9.675379,3
7696,-0.697508,-1.464407,9.657433,3
7697,-0.646062,-1.482354,9.737592,3
7698,-0.632902,-1.485943,9.801002,3
7699,-0.642473,-1.462015,9.773484,3
7700,-0.634098,-1.429712,9.686146,3
7701,-0.606581,-1.452443,9.644272,3
7702,-0.611366,-1.483550,9.751948,3
7703,-0.635294,-1.460818,9.811769,3
7704,-0.674776,-1.440479,9.780663,3
7705,-0.708275,-1.456033,9.707682,3
7706,-0.735793,-1.448854,9.664611,3
7707,-0.715454,-1.471586,9.710074,3
7708,-0.746561,-1.484746,9.742377,3
7709,-0.782453,-1.433301,9.710074,3
7710,-0.811167,-1.483550,9.701699,3
7711,-0.809970,-1.490728,9.699306,3
7712,-0.815953,-1.483550,9.741181,3
7713,-0.821935,-1.484746,9.751948,3
7714,-0.827917,-1.447658,9.718450,3
7715,-0.824327,-1.462015,9.711270,3
7716,-0.807578,-1.462015,9.695718,3
7717,-0.798006,-1.429712,9.722038,3
7718,-0.812363,-1.408176,9.706485,3
7719,-0.830309,-1.412962,9.682557,3
7720,-0.807578,-1.434497,9.698111,3
7721,-0.827917,-1.442872,9.681360,3
7722,-0.831506,-1.399801,9.694521,3
7723,-0.870987,-1.400998,9.690931,3
7724,-0.916451,-1.423729,9.713663,3
7725,-0.958325,-1.426122,9.723235,3
7726,-0.982254,-1.429712,9.707682,3
7727,-1.009771,-1.445265,9.690931,3
7728,-1.048056,-1.439283,9.699306,3
7729,-1.043271,-1.421337,9.680164,3
7730,-1.060020,-1.436890,9.667004,3
7731,-1.054038,-1.411765,9.663414,3
7732,-1.058824,-1.406980,9.658628,3
7733,-1.061217,-1.429712,9.671789,3
7734,-1.061217,-1.435694,9.680164,3
7735,-1.063610,-1.441676,9.694521,3
7736,-1.058824,-1.445265,9.667004,3
7737,-1.064806,-1.466800,9.672985,3
7738,-1.071985,-1.456033,9.687343,3
7739,-1.073181,-1.481157,9.711270,3
7740,-1.088734,-1.491925,9.718450,3
7741,-1.112663,-1.484746,9.712467,3
7742,-1.137787,-1.491925,9.696914,3
7743,-1.099502,-1.472782,9.684950,3
7744,-1.135394,-1.495514,9.682557,3
7745,-1.113859,-1.489532,9.693324,3
7746,-1.140180,-1.467997,9.705289,3
7747,-1.208375,-1.473979,9.708878,3
7748,-1.237089,-1.479961,9.694521,3
7749,-1.200001,-1.469193,9.668200,3
7750,-1.159323,-1.487139,9.659825,3
7751,-1.172483,-1.505085,9.671789,3
7752,-1.202393,-1.490728,9.695718,3
7753,-1.214357,-1.496711,9.686146,3
7754,-1.191626,-1.506282,9.672985,3
7755,-1.194018,-1.507478,9.682557,3
7756,-1.231107,-1.495514,9.708878,3
7757,-1.249053,-1.505085,9.693324,3
7758,-1.229911,-1.508675,9.662218,3
7759,-1.190429,-1.470389,9.650253,3
7760,-1.196411,-1.457229,9.670592,3
7761,-1.232304,-1.462015,9.684950,3
7762,-1.238286,-1.477568,9.678967,3
7763,-1.210768,-1.496711,9.659825,3
7764,-1.207179,-1.463211,9.646665,3
7765,-1.217947,-1.473979,9.656236,3
7766,-1.219143,-1.487139,9.670592,3
7767,-1.211965,-1.491925,9.656236,3
7768,-1.184447,-1.481157,9.658628,3
7769,-1.154537,-1.502693,9.665807,3
7770,-1.130609,-1.493121,9.681360,3
7771,-1.117448,-1.509871,9.708878,3
7772,-1.074377,-1.505085,9.687343,3
7773,-1.048056,-1.508675,9.693324,3
7774,-1.051646,-1.519442,9.716056,3
7775,-1.060020,-1.534996,9.755538,3
7776,-1.070788,-1.508675,9.719646,3
7777,-1.093520,-1.457229,9.647861,3
7778,-1.125823,-1.410569,9.598808,3
7779,-1.137787,-1.418944,9.595219,3
7780,-1.094716,-1.446461,9.638289,3
7781,-1.046860,-1.496711,9.713663,3
7782,-1.031307,-1.540978,9.767502,3
7783,-1.019342,-1.536192,9.780663,3
7784,-1.016950,-1.502693,9.745967,3
7785,-0.993021,-1.472782,9.675379,3
7786,-1.003789,-1.454836,9.671789,3
7787,-1.015753,-1.430908,9.670592,3
7788,-1.028914,-1.409373,9.675379,3
7789,-1.043271,-1.445265,9.698111,3
7790,-1.018146,-1.467997,9.686146,3
7791,-0.999003,-1.475175,9.699306,3
7792,-0.972682,-1.438086,9.699306,3
7793,-0.997807,-1.454836,9.701699,3
7794,-1.022932,-1.462015,9.716056,3
7795,-1.046860,-1.470389,9.706485,3
7796,-1.016950,-1.422533,9.684950,3
7797,-1.024128,-1.440479,9.686146,3
7798,-1.040878,-1.450050,9.688539,3
7799,-1.025324,-1.450050,9.710074,3
7800,-1.022932,-1.440479,9.693324,3
7801,-0.971486,-1.383052,9.677772,3
7802,-1.030110,-1.416551,9.699306,3
7803,-1.052842,-1.416551,9.692128,3
7804,-1.010968,-1.430908,9.723235,3
7805,-1.000200,-1.446461,9.702896,3
7806,-0.966700,-1.406980,9.684950,3
7807,-1.009771,-1.396212,9.683753,3
7808,-1.000200,-1.395016,9.680164,3
7809,-0.991825,-1.409373,9.663414,3
7810,-0.958325,-1.390230,9.694521,3
7811,-0.954736,-1.416551,9.682557,3
7812,-0.967897,-1.430908,9.707682,3
7813,-0.922433,-1.426122,9.698111,3
7814,-0.896112,-1.417747,9.705289,3
7815,-0.908076,-1.393819,9.712467,3
7816,-0.911665,-1.405783,9.713663,3
7817,-0.903291,-1.397408,9.724431,3
7818,-0.891326,-1.380659,9.717253,3
7819,-0.894916,-1.355534,9.702896,3
7820,-0.899701,-1.356730,9.683753,3
7821,-0.904487,-1.365105,9.674182,3
7822,-0.878166,-1.351945,9.668200,3
7823,-0.849452,-1.379462,9.688539,3
7824,-0.792024,-1.400998,9.701699,3
7825,-0.809970,-1.398605,9.694521,3
7826,-0.760918,-1.418944,9.700503,3
7827,-0.740579,-1.435694,9.698111,3
7828,-0.733400,-1.408176,9.702896,3
7829,-0.757328,-1.435694,9.731609,3
7830,-0.745364,-1.464407,9.742377,3
7831,-0.715454,-1.476372,9.743574,3
7832,-0.697508,-1.475175,9.742377,3
7833,-0.699901,-1.507478,9.717253,3
7834,-0.717847,-1.469193,9.695718,3
7835,-0.765703,-1.428515,9.633504,3
7836,-0.870987,-1.389034,9.626326,3
7837,-0.806381,-1.476372,9.694521,3
7838,-0.705883,-1.570888,9.780663,3
7839,-0.653241,-1.576870,9.804591,3
7840,-0.636491,-1.558924,9.757931,3
7841,-0.656830,-1.549353,9.742377,3
7842,-0.620937,-1.499103,9.720842,3
7843,-0.592224,-1.456033,9.711270,3
7844,-0.636491,-1.488336,9.785448,3
7845,-0.665205,-1.500300,9.760324,3
7846,-0.674776,-1.484746,9.731609,3
7847,-0.673580,-1.489532,9.708878,3
7848,-0.660419,-1.493121,9.722038,3
7849,-0.640080,-1.473979,9.738789,3
7850,-0.591027,-1.435694,9.714860,3
7851,-0.592224,-1.458425,9.694521,3
7852,-0.602991,-1.470389,9.719646,3
7853,-0.611366,-1.483550,9.737592,3
7854,-0.588634,-1.471586,9.730413,3
7855,-0.563510,-1.470389,9.744770,3
7856,-0.528814,-1.478764,9.753145,3
7857,-0.492921,-1.490728,9.773484,3
7858,-0.480957,-1.493121,9.748360,3
7859,-0.484547,-1.487139,9.749556,3
7860,-0.501296,-1.515853,9.761520,3
7861,-0.490529,-1.513460,9.772287,3
7862,-0.461815,-1.487139,9.759128,3
7863,-0.445065,-1.500300,9.747163,3
7864,-0.429512,-1.525424,9.728021,3
7865,-0.442672,-1.508675,9.738789,3
7866,-0.500100,-1.527817,9.749556,3
7867,-0.531207,-1.475175,9.756734,3
7868,-0.539581,-1.483550,9.732806,3
7869,-0.558724,-1.490728,9.754341,3
7870,-0.521635,-1.466800,9.735199,3
7871,-0.538385,-1.465604,9.744770,3
7872,-0.544367,-1.491925,9.772287,3
7873,-0.534796,-1.491925,9.760324,3
7874,-0.551546,-1.507478,9.720842,3
7875,-0.555135,-1.502693,9.707682,3
7876,-0.541974,-1.499103,9.724431,3
7877,-0.569492,-1.519442,9.742377,3
7878,-0.559920,-1.543371,9.751948,3
7879,-0.614955,-1.545763,9.734002,3
7880,-0.558724,-1.506282,9.726824,3
7881,-0.640080,-1.554138,9.732806,3
7882,-0.652044,-1.520639,9.723235,3
7883,-0.662812,-1.501496,9.718450,3
7884,-0.664008,-1.485943,9.719646,3
7885,-0.667598,-1.505085,9.702896,3
7886,-0.686740,-1.502693,9.695718,3
7887,-0.672383,-1.471586,9.692128,3
7888,-0.687936,-1.495514,9.693324,3
7889,-0.699901,-1.495514,9.717253,3
7890,-0.696311,-1.511068,9.710074,3
7891,-0.709472,-1.519442,9.724431,3
7892,-0.727418,-1.514657,9.730413,3
7893,-0.733400,-1.540978,9.710074,3
7894,-0.762114,-1.556531,9.716056,3
7895,-0.789631,-1.545763,9.730413,3
7896,-0.814756,-1.518246,9.755538,3
7897,-0.832702,-1.509871,9.754341,3
7898,-0.847059,-1.489532,9.722038,3
7899,-0.849452,-1.465604,9.688539,3
7900,-0.890130,-1.447658,9.663414,3
7901,-0.910469,-1.420140,9.643075,3
7902,-0.923630,-1.414158,9.635897,3
7903,-0.920040,-1.414158,9.650253,3
7904,-0.850648,-1.426122,9.676575,3
7905,-0.811167,-1.438086,9.674182,3
7906,-0.775275,-1.497907,9.695718,3
7907,-0.762114,-1.526621,9.712467,3
7908,-0.772882,-1.505085,9.710074,3
7909,-0.771685,-1.503889,9.712467,3
7910,-0.759721,-1.511068,9.717253,3
7911,-0.766900,-1.546960,9.736395,3
7912,-0.783649,-1.523032,9.739985,3
7913,-0.788435,-1.494318,9.708878,3
7914,-0.831506,-1.495514,9.701699,3
7915,-0.850648,-1.488336,9.693324,3
7916,-0.888934,-1.503889,9.704092,3
7917,-0.934397,-1.471586,9.675379,3
7918,-0.993021,-1.440479,9.681360,3
7919,-0.996611,-1.440479,9.694521,3
7920,-0.981057,-1.467997,9.682557,3
7921,-0.940379,-1.478764,9.693324,3
7922,-0.927219,-1.483550,9.688539,3
7923,-0.937986,-1.501496,9.698111,3
7924,-0.936790,-1.500300,9.702896,3
7925,-0.936790,-1.524228,9.708878,3
7926,-0.940379,-1.490728,9.708878,3
7927,-0.928415,-1.503889,9.713663,3
7928,-0.922433,-1.476372,9.708878,3
7929,-0.920040,-1.496711,9.713663,3
7930,-0.927219,-1.481157,9.700503,3
7931,-0.918844,-1.494318,9.699306,3
7932,-0.936790,-1.466800,9.702896,3
7933,-0.959522,-1.476372,9.724431,3
7934,-0.984646,-1.482354,9.707682,3
7935,-0.984646,-1.469193,9.708878,3
7936,-1.003789,-1.485943,9.708878,3
7937,-0.997807,-1.481157,9.711270,3
7938,-0.988236,-1.464407,9.700503,3
7939,-0.994218,-1.438086,9.699306,3
7940,-1.004985,-1.434497,9.677772,3
7941,-0.996611,-1.417747,9.657433,3
7942,-1.012164,-1.404587,9.653843,3
7943,-1.009771,-1.377069,9.639486,3
7944,-1.019342,-1.305285,9.576077,3
7945,-0.987039,-1.182054,9.480363,3
7946,-1.000200,-1.137787,9.410972,3
7947,-1.095913,-1.162912,9.486345,3
7948,-1.229911,-1.487139,9.811769,3
7949,-1.176072,-1.761117,10.130014,3
7950,-1.026521,-1.738386,10.214960,3
7951,-0.775275,-1.713261,9.891929,3
7952,-0.812363,-1.613959,9.415757,3
7953,-0.995414,-1.633101,9.347562,3
7954,-0.994218,-1.786242,9.684950,3
7955,-0.976272,-1.745564,10.116854,3
7956,-0.953540,-1.737189,10.167104,3
7957,-0.878166,-1.698904,9.859626,3
7958,-0.742971,-1.537389,9.483953,3
7959,-0.673580,-1.442872,9.370294,3
7960,-0.635294,-1.637887,9.674182,3
7961,-0.686740,-1.726422,9.923036,3
7962,-0.714258,-1.599602,10.053444,3
7963,-0.873380,-1.424926,9.949356,3
7964,-1.055235,-1.360320,9.803394,3
7965,-1.115055,-1.439283,9.719646,3
7966,-1.027717,-1.459622,9.726824,3
7967,-0.977468,-1.406980,9.750752,3
7968,-0.936790,-1.295713,9.738789,3
7969,-0.941576,-1.221536,9.659825,3
7970,-1.014557,-1.205983,9.583255,3
7971,-1.085145,-1.192822,9.510274,3
7972,-1.046860,-1.050449,9.470792,3
7973,-0.988236,-1.142573,9.512667,3
7974,-0.892523,-1.191626,9.744770,3
7975,-0.833899,-1.213161,9.914660,3
7976,-0.847059,-1.264607,10.052248,3
7977,-0.732204,-1.140180,10.059426,3
7978,-0.660419,-1.024128,9.895518,3
7979,-0.664008,-0.875773,9.747163,3
7980,-0.695115,-0.770489,9.598808,3
7981,-0.668794,-0.829113,9.530613,3
7982,-0.701097,-0.897308,9.605987,3
7983,-0.753739,-0.892523,9.665807,3
7984,-0.786042,-0.824327,9.760324,3
7985,-0.860220,-0.855434,9.809377,3
7986,-0.838684,-0.842274,9.754341,3
7987,-0.881755,-0.843470,9.762716,3
7988,-0.798006,-0.845863,9.712467,3
7989,-0.778864,-0.837488,9.708878,3
7990,-0.747757,-0.775275,9.701699,3
7991,-0.711865,-0.752543,9.653843,3
7992,-0.683151,-0.704686,9.590433,3
7993,-0.705883,-0.719043,9.476774,3
7994,-0.692722,-0.768096,9.451650,3
7995,-0.686740,-0.777667,9.485149,3
7996,-0.620937,-0.711865,9.481560,3
7997,-0.604188,-0.697508,9.436096,3
7998,-0.559920,-0.765703,9.418150,3
7999,-0.436690,-0.876970,9.518648,3
8000,-0.434297,-1.076770,9.707682,3
8001,-0.510868,-1.234697,9.879965,3
8002,-0.592224,-1.415355,10.045070,3
8003,-0.691526,-1.648655,10.206585,3
8004,-0.893719,-1.995614,10.475778,3
8005,-1.165305,-2.559124,10.755738,3
8006,-0.878166,-2.361716,10.695917,3
8007,-0.949951,-1.523032,10.181460,3
8008,-0.997807,-1.202393,9.201599,3
8009,-1.141376,-1.216750,8.708678,3
8010,-1.300499,-1.200001,8.828320,3
8011,-1.116252,-1.164108,9.176475,3
8012,-0.966700,-1.161715,9.676575,3
8013,-1.006182,-1.314856,9.918250,3
8014,-0.903291,-1.524228,10.039087,3
8015,-0.671187,-1.715654,10.128819,3
8016,-0.484547,-1.788635,10.088140,3
8017,-0.482154,-1.700101,9.933804,3
8018,-0.570688,-1.550549,9.748360,3
8019,-0.702293,-1.452443,9.586843,3
8020,-0.813560,-1.375873,9.523434,3
8021,-0.768096,-1.373480,9.553345,3
8022,-0.668794,-1.482354,9.663414,3
8023,-0.680758,-1.576870,9.779466,3
8024,-0.699901,-1.629512,9.869197,3
8025,-0.805185,-1.752743,9.860822,3
8026,-1.008575,-1.637887,9.767502,3
8027,-1.294517,-1.502693,9.718450,3
8028,-1.249053,-1.148555,9.725628,3
8029,-0.786042,-0.967897,9.592826,3
8030,-0.421137,-0.969093,9.334401,3
8031,-0.367298,-1.031307,9.321240,3
8032,-0.404387,-1.117448,9.596416,3
8033,-0.422333,-1.197608,9.944571,3
8034,-0.518046,-1.348356,10.108479,3
8035,-0.655633,-1.397408,9.964910,3
8036,-0.690329,-1.368695,9.793823,3
8037,-0.531207,-1.520639,9.728021,3
8038,-0.455833,-1.564906,9.780663,3
8039,-0.814756,-1.314856,9.879965,3
8040,-1.148555,-1.250250,9.790234,3
8041,-1.307678,-1.501496,9.871590,3
8042,-1.410569,-1.677369,9.829716,3
8043,-1.338784,-1.588834,9.591630,3
8044,-1.159323,-1.476372,9.676575,3
8045,-1.265803,-1.494318,9.835697,3
8046,-1.491925,-1.500300,9.562916,3
8047,-1.613959,-1.409373,9.448060,3
8048,-1.550549,-1.374677,9.678967,3
8049,-1.408176,-1.444068,9.866804,3
8050,-1.375873,-1.463211,9.701699,3
8051,-1.485943,-1.341177,9.420543,3
8052,-1.146162,-1.360320,9.611969,3
8053,-0.719043,-1.517050,9.901500,3
8054,-0.752543,-1.460818,9.603594,3
8055,-0.854238,-1.203590,9.358330,3
8056,-0.704686,-1.235893,9.501899,3
8057,-0.530010,-1.503889,9.725628,3
8058,-0.468993,-1.663012,9.857233,3
8059,-0.557528,-1.601995,10.004392,3
8060,-0.798006,-1.576870,10.193424,3
8061,-0.854238,-1.585245,10.150353,3
8062,-0.674776,-1.545763,10.015160,3
8063,-0.593420,-1.379462,9.693324,3
8064,-0.745364,-1.310070,9.464810,3
8065,-0.963111,-1.240679,9.448060,3
8066,-1.030110,-1.122234,9.523434,3
8067,-1.062413,-1.113859,9.588040,3
8068,-1.196411,-0.923630,9.550952,3
8069,-1.136591,-0.851845,9.361918,3
8070,-1.075574,-0.873380,9.278170,3
8071,-0.999003,-0.905683,9.387043,3
8072,-0.818345,-1.020539,9.568898,3
8073,-0.704686,-1.216750,9.742377,3
8074,-0.766900,-1.359123,9.675379,3
8075,-0.876970,-1.351945,9.571291,3
8076,-0.946361,-1.789831,10.296316,3
8077,-0.744168,-2.268396,10.969895,3
8078,-0.903291,-1.822134,10.945967,3
8079,-0.812363,-1.503889,10.010373,3
8080,-0.661615,-1.293321,9.025727,3
8081,-0.569492,-1.219143,8.946764,3
8082,-0.522832,-1.197608,9.393025,3
8083,-0.646062,-1.103091,9.765109,3
8084,-0.823131,-1.034896,9.781859,3
8085,-0.831506,-1.125823,9.627522,3
8086,-0.714258,-1.307678,9.621540,3
8087,-0.695115,-1.343570,9.871590,3
8088,-0.713061,-1.316052,10.000802,3
8089,-0.668794,-1.229911,10.012766,3
8090,-0.460618,-1.235893,9.895518,3
8091,-0.453440,-1.258625,9.652647,3
8092,-0.582652,-1.256232,9.588040,3
8093,-0.757328,-1.247857,9.739985,3
8094,-0.893719,-1.296910,9.913465,3
8095,-1.030110,-1.439283,10.070194,3
8096,-1.083949,-1.495514,10.097712,3
8097,-1.080359,-1.338784,10.091729,3
8098,-1.027717,-1.141376,10.071390,3
8099,-0.979861,-1.152144,9.942178,3
8100,-0.989432,-1.418944,9.822537,3
8101,-0.859023,-1.271785,9.937392,3
8102,-0.970290,-0.966700,9.975677,3
8103,-1.202393,-0.693919,9.824930,3
8104,-1.088734,-0.570688,9.603594,3
8105,-0.754936,-0.530010,9.281759,3
8106,-0.573081,-0.447458,9.171689,3
8107,-0.532403,-0.293121,9.020942,3
8108,-0.409173,-0.157926,9.092726,3
8109,-0.244068,-0.235693,9.517452,3
8110,-0.263211,-0.530010,10.024731,3
8111,-0.695115,-0.595813,10.054641,3
8112,-0.843470,-0.350549,9.631111,3
8113,-0.885344,-0.356531,9.367901,3
8114,-0.829113,-0.498904,9.326026,3
8115,-0.744168,-0.465404,9.345169,3
8116,-0.696311,-0.398405,9.440882,3
8117,-0.613759,-0.411565,9.541380,3
8118,-0.468993,-0.459422,9.546165,3
8119,-0.461815,-0.571885,9.489935,3
8120,-0.519243,-0.728615,9.481560,3
8121,-0.644866,-0.967897,9.684950,3
8122,-0.754936,-1.138984,10.114461,3
8123,-0.819542,-1.336391,10.443475,3
8124,-0.781257,-1.512264,10.493724,3
8125,-0.719043,-1.807778,10.486546,3
8126,-0.672383,-2.280360,10.570294,3
8127,-0.641276,-2.049453,10.603793,3
8128,-0.611366,-1.368695,10.218549,3
8129,-0.583849,-1.056431,9.671789,3
8130,-0.581456,-1.110270,9.272188,3
8131,-0.555135,-1.086342,9.035298,3
8132,-0.524028,-1.061217,9.233903,3
8133,-0.520439,-1.067199,9.611969,3
8134,-0.591027,-1.113859,9.875179,3
8135,-0.622134,-1.211965,9.924232,3
8136,-0.553938,-1.365105,9.944571,3
8137,-0.464208,-1.428515,10.013963,3
8138,-0.385244,-1.398605,10.092926,3
8139,-0.369691,-1.375873,10.042677,3
8140,-0.412762,-1.281357,9.890733,3
8141,-0.541974,-1.161715,9.653843,3
8142,-0.681954,-1.037289,9.498309,3
8143,-0.727418,-1.058824,9.492328,3
8144,-0.722632,-1.087538,9.570094,3
8145,-0.745364,-1.131805,9.678967,3
8146,-0.751346,-1.178465,9.780663,3
8147,-0.733400,-1.241875,9.858429,3
8148,-0.770489,-1.298106,9.925428,3
8149,-0.826720,-1.335195,9.930214,3
8150,-0.887737,-1.377069,9.984053,3
8151,-0.908076,-1.409373,10.112068,3
8152,-0.879362,-1.445265,10.164711,3
8153,-0.924826,-1.490728,10.153943,3
8154,-0.978664,-1.539781,10.176675,3
8155,-1.038485,-1.523032,10.277173,3
8156,-1.135394,-1.290928,10.332209,3
8157,-1.258625,-0.926022,10.162318,3
8158,-1.259821,-0.604188,9.544970,3
8159,-1.200001,-0.297906,8.845069,3
8160,-1.172483,-0.069392,8.389236,3
8161,-1.122234,0.039482,8.248059,3
8162,-1.080359,-0.117248,8.468200,3
8163,-0.918844,-0.348156,8.964710,3
8164,-0.747757,-0.400798,9.367901,3
8165,-0.672383,-0.404387,9.515059,3
8166,-0.745364,-0.568295,9.542577,3
8167,-0.725025,-0.878166,9.767502,3
8168,-0.678365,-1.500300,10.292727,3
8169,-0.726222,-1.942972,10.815558,3
8170,-0.875773,-1.720439,10.770095,3
8171,-1.104288,-1.243071,10.289138,3
8172,-1.141376,-1.058824,9.823733,3
8173,-0.989432,-1.244268,9.542577,3
8174,-0.859023,-1.417747,9.488738,3
8175,-0.856631,-1.331606,9.589237,3
8176,-0.893719,-1.232304,9.711270,3
8177,-1.001396,-1.232304,9.964910,3
8178,-1.105484,-1.286142,10.057034,3
8179,-1.164108,-1.300499,9.951750,3
8180,-1.190429,-1.306481,9.753145,3
8181,-1.131805,-1.239482,9.620343,3
8182,-1.056431,-1.179662,9.671789,3
8183,-0.976272,-1.129412,9.706485,3
8184,-0.892523,-1.100698,9.707682,3
8185,-0.808774,-1.171287,9.682557,3
8186,-0.762114,-1.326820,9.769895,3
8187,-0.776471,-1.493121,9.974482,3
8188,-0.820738,-1.544567,10.090533,3
8189,-0.893719,-1.416551,9.974482,3
8190,-1.031307,-1.214357,9.698111,3
8191,-1.042074,-1.052842,9.467203,3
8192,-0.947558,-1.006182,9.329616,3
8193,-0.832702,-0.964308,9.304491,3
8194,-0.799203,-1.046860,9.397811,3
8195,-0.844666,-1.111466,9.586843,3
8196,-0.954736,-1.173679,9.748360,3
8197,-1.071985,-1.215554,9.835697,3
8198,-1.033699,-1.348356,9.956535,3
8199,-0.922433,-1.636691,10.206585,3
8200,-0.747757,-1.817349,10.353744,3
8201,-0.626920,-1.550549,10.275977,3
8202,-0.643669,-1.288535,9.923036,3
8203,-0.654437,-1.074377,9.564112,3
8204,-0.705883,-0.964308,9.245867,3
8205,-0.752543,-1.002593,9.205189,3
8206,-0.702293,-1.018146,9.310472,3
8207,-0.675972,-0.922433,9.438489,3
8208,-0.803988,-1.018146,9.527023,3
8209,-0.971486,-1.229911,9.720842,3
8210,-1.025324,-1.306481,9.923036,3
8211,-1.085145,-1.477568,10.098908,3
8212,-1.027717,-1.707279,10.241281,3
8213,-0.857827,-1.753939,10.335797,3
8214,-0.790828,-1.477568,10.214960,3
8215,-0.863809,-1.251446,9.822537,3
8216,-0.916451,-1.112663,9.336794,3
8217,-0.949951,-0.952343,9.090333,3
8218,-0.875773,-0.898505,9.123833,3
8219,-0.803988,-0.945165,9.337991,3
8220,-0.856631,-0.954736,9.515059,3
8221,-0.888934,-1.086342,9.707682,3
8222,-0.872184,-1.200001,9.901500,3
8223,-0.908076,-1.545763,10.204192,3
8224,-0.843470,-2.074577,10.512866,3
8225,-0.611366,-1.837688,10.498509,3
8226,-0.637687,-1.308874,10.170692,3
8227,-0.607777,-1.144966,9.646665,3
8228,-0.664008,-1.099502,9.208778,3
8229,-0.740579,-1.002593,9.010174,3
8230,-0.754936,-0.929612,9.073584,3
8231,-0.802792,-0.920040,9.322437,3
8232,-0.918844,-1.050449,9.653843,3
8233,-1.061217,-1.159323,9.896714,3
8234,-1.161715,-1.398605,10.072587,3
8235,-1.039681,-1.678565,10.224531,3
8236,-0.802792,-1.666601,10.271192,3
8237,-0.732204,-1.204786,9.985249,3
8238,-0.717847,-1.037289,9.621540,3
8239,-0.673580,-1.061217,9.298509,3
8240,-0.668794,-1.105484,9.248260,3
8241,-0.637687,-1.189233,9.427721,3
8242,-0.622134,-1.250250,9.713663,3
8243,-0.736989,-1.372284,10.021141,3
8244,-0.896112,-1.512264,10.101301,3
8245,-0.893719,-1.505085,9.957731,3
8246,-0.940379,-1.414158,9.742377,3
